youtuber,video_link,title,comment,word_count,emoji_count,average_word_length
ReBaltica,https://www.youtube.com/watch?v=THo7X95i_mk,Starp Citu 2.sezonas 6.epizode,"Man patīk kā Andris kādā intervijā ar taisnu seju stāsta, ka jāpanāk, lai daudzbērnu ģimenes -  tas būtu atkal moderni. Tajā pat laikā, caur lobismu un citiem netīriem trikiem, kopīgi ar saviem alkatīgajiem draudziņiem, meklē veidus kā iesūkt nodokļu maksātāju naudu, lai vidusšķira pēc iespējas mazāk finansiāli varētu atļaututies veidot ģimenes. Ja tādi saucās biznesmeņi, tad jebkurš ar šauteni ir olimpiskais čempions skriešanā.",63,0,5.857142857142857
ReBaltica,https://www.youtube.com/watch?v=HSaABREP3lM,Re:Baltica intervija ar Nauri Puntuli,"Savlaik šādā veidā bija domāts, ka Ameriks ""pieskatīs"" Ušakovu. Nedomāju ka tas sanāca.",13,0,5.769230769230769
ReBaltica,https://www.youtube.com/watch?v=1lRBkDgVIcQ,Starp citu 2.sezonas 4.epizode,super! great content,3,0,6.0
ReBaltica,https://www.youtube.com/watch?v=1lRBkDgVIcQ,Starp citu 2.sezonas 4.epizode,"Mērķtiecīga valsts iznīcināšana, pārvēršana par pansionātu ar ātru internetu.",9,0,7.666666666666667
ReBaltica,https://www.youtube.com/watch?v=8s0fJhAHvoQ,Starp Citu 2.sezonas 3. epizode,"Paldies, ka informējiem sabiedrību, kam šis vēl nav skaidrs!",9,0,5.777777777777778
ReBaltica,https://www.youtube.com/watch?v=OoJC3YPW99Y,"""Starp Citu"" 2.Sezonas 1.Epizode","Par 5G tēmu, citkārt 'cepuri nost', re:baltica komandai piederētos papētīt dziļāk par LV ekspretu līmeni! Skaidrs, ka te nav runa par īstermiņa sekām, tādēļ derētu respektēt tēmu un abas pozīcijas puses. Vēl bēdīgāk būs, ja smiesies tas kas pedējais ;)",40,0,5.325
