youtuber,video_link,title,comment,word_count,emoji_count,average_word_length
PieciLV,https://www.youtube.com/watch?v=uhQikHYVUfo,"JAUNIETIS, MĀJAS, ĢIMENE / Laura Ķīse, Jānis Krīvēns",tā rižā lapsa🦊,3,1,3.6666666666666665
PieciLV,https://www.youtube.com/watch?v=uhQikHYVUfo,"JAUNIETIS, MĀJAS, ĢIMENE / Laura Ķīse, Jānis Krīvēns","Var arī cilvēki strādāt kādā darbā un izdzīvot kaut vai uz ielas, ja vienīgi atrodi kādu, kas ir aiz jumta tev uz galvas, kaut vai kādā normalajā mazajā būdiņā dzīvot kur nav caurvēja tanī vietā, kuram nevienam nepieder un nav vajadzīga tā būdiņa. Ja piemēram cilvēks pelna 300 eiro sev. Nu īrēšanā jau tur nekas neiznāktu, visi 300 eiro ir jāiztērē saimniekam. A pārējā nauda tev nav. Nav ko nopirkt sev ēdamo, apģērba gabalu, šmigu utt. Tie kas katru dienu uz haļavņiku dzer, narkojas un diedelē naudu no citiem cilvēkiem, tā ir nolaidība, tā ir pavisam cita versija. Ja mums nebūtu tā ziema, tad ārā būtu vieglāk izdzīvot, ja tev galva ir uz pleciem. Tikai vienīgi mums ir tā ziema, kas ir diezgan pagrūti. Bez elektrības var izdzīvot, ūdeni vari dabūt pats un vari nomazgāties, izmazgāt savas drēbes. Ja cilvēkam ir plecs galvā, tad cilvēks var mierīgi izdzīvot kaut vai ārā, lai cilvēkam ir darbs, lai kaut cik cilvēks nopelnītu sev naudiņu.",162,0,4.845679012345679
PieciLV,https://www.youtube.com/watch?v=uhQikHYVUfo,"JAUNIETIS, MĀJAS, ĢIMENE / Laura Ķīse, Jānis Krīvēns",Manu prat dzīvot vienām tās ir ļoti grūts darbs. Tāpēc kā tev vajag par visu padomāt un tērēt daudz naudas uz sevi. bet jā tu dzīvo kopā ar savu sievu un vēl bērnu. Tad šīs variants daudz reiz vienkāršāks. Tad tev būs kopīgs ar tavu sievu budžets bet tās nozīme ko tēv būs vairāk  naudas. Bet arī nauda patēriņš būs daudz reiz lielāks.,63,0,4.317460317460317
PieciLV,https://www.youtube.com/watch?v=uhQikHYVUfo,"JAUNIETIS, MĀJAS, ĢIMENE / Laura Ķīse, Jānis Krīvēns","Es ceru, ka šis neskanēja tiešajā radio ēterā, jo tas izklausās nevis pēc radio raidījuma, bet pēc kaut kādas kaimiņu pagalma sarunas.",22,0,5.136363636363637
PieciLV,https://www.youtube.com/watch?v=uhQikHYVUfo,"JAUNIETIS, MĀJAS, ĢIMENE / Laura Ķīse, Jānis Krīvēns",Jānis real alpha male,4,0,4.5
PieciLV,https://www.youtube.com/watch?v=uhQikHYVUfo,"JAUNIETIS, MĀJAS, ĢIMENE / Laura Ķīse, Jānis Krīvēns","Domāju, ka arī pie mums nav tik traki.. Piemēram, neviens no manām paziņām arī nav strādājis studiju laikā, jo nav bijis laika un arī vajadzības..Domāju, ka studiju laikā ir jāvelta visu sevi mācībām un tas ir tikai normāli, ka vecāki apmaksā tavas studijas.. Un, ja, piemēram, ir grūti izbraukāt, tad vecākiem arī pārsvarā nav problēmu to dzīvokļa īri samaksāt u.c izdevumus samaksāt..) Tad, kad bērns izstudēs, dabūs labu darbu, viņš noteikti vecākiem to atlīdzinās...)) Pārsvarā šādi arī notiek..)",78,0,5.423076923076923
PieciLV,https://www.youtube.com/watch?v=uhQikHYVUfo,"JAUNIETIS, MĀJAS, ĢIMENE / Laura Ķīse, Jānis Krīvēns","Manuprāt divas no viskaitinošākajām Latvijas ""slavenībām"" 😂😂😂",6,3,8.666666666666666
PieciLV,https://www.youtube.com/watch?v=uhQikHYVUfo,"JAUNIETIS, MĀJAS, ĢIMENE / Laura Ķīse, Jānis Krīvēns","Manuprāt, vecākiem nevajadzētu bērnu mest ārā no mājām vai pateikt Tev mēnesis laiks, lai izvāktos. Es, protams, no vecākiem aizgāju prom 17 gados, sāku dzīvot pie drauga (viņa ģimenes). Pabeidzu vidusskolu bez spiediena, pabeidzu augstskolu, taču, strādāt gan sāku pēc pirmā kursa pabeigšanas otrajā kursā, kad biju ieskrējusies, jo pirmais kurss vienmēr ir tāds grūtāks, otrajā kursā mainīju arī augstskolas studiju laiku uz vakarnieku, vispār nebija grūtības pabeigt augstskolu - varbūt pat vieglāk, jo daudz vairāk sāku saprast - kas un kā dzīvē notiek. Protams, arī, kad vēl nestudēju, bet mācījos vidusskolā - es tā pat piestrādāju vasaras darbus.. nevaru iedomāties, ja man visu laiku būtu bijis jāprasa nauda ballītēm u.c.  vecākiem, bet kamēr mācījos par cik vecāki bija vienīgie naudas pelnītāji - es vismaz centos kompensēt viņus ar labiem darbiem, kādreiz es pagatavoju ēst ģimenei, iztīrīju māju, pastaidzināju suni utt.. Ar vecākiem man arī nebija vispār tādu lielu problēmu – un par aicināšanu ciemos, ballīti vienmēr arī var uzrīkot pie kāda cita mājās, kur iespējams vairāk vietas un nesanāk gluži vienā vai blakus istabā atrasties kopā ar senčiem.. Tas viss ir atkarīgs no tā kā menidžējam savas lietas, cik mazāk mēs savas lietas sarežģījam.. Tas ko Jānis Krīvēns teica par to, ka tie izlutinātie puiši, kuriem mammas visu viņu vietā darīja - dara, ka pēc tam nekas nemainās - nekas nemainās.. tā arī ir!!.. :D Koju pieredzes man nav.. taču, dzīvokli īrēt gan, man gan patika, nācās vienīgi daudz vairāk rēķināt finanses, domāt vairāk, kas un kā, viennozīmīgi, šī pieredze man nāca tikai un vienīgi par labu... katrs jau mēs izejam tādam posmam cauri, kad nav naudas vai visu laiku pietrūkst.. nu tie, kas nav – viņiem noteikti dikti paveicies.. bet nu man jau liekas, ka tie, kuri paši cīnījušies ir un ir bijusi tā mazuma piegarša – tālu tiek.  P.S. es arī neiesaku skriet no senčiem, ka tik, lai aizskrietu , dēļ vienalga kāda iemesla, tā tik var iekulties finansiālās grūtības un visādās citās un beigu beigās - vēl sanāks atgriezties pie vecākiem atpakaļ, labāk tiešām, lai tas būtu pārdomāts gājiens.",343,0,5.192419825072887
PieciLV,https://www.youtube.com/watch?v=uhQikHYVUfo,"JAUNIETIS, MĀJAS, ĢIMENE / Laura Ķīse, Jānis Krīvēns",Man ir ļoti patīk Lauralācis!! Viņa ir mans ēlks.,9,0,4.555555555555555
PieciLV,https://www.youtube.com/watch?v=-DwSr6_An6A,"VALODA, KONFLIKTI, ANGLICISMI / rolands če, Dace Rēķe","Domāju mūsu sentēvi nevarēja paredzēt, ka mūsdienās būs tik daudz jaunu lietu, profesiju, zinātnisko un filosofisko atklāsmju, kur visam ir nepieciešami jauni nosaukumi un tas ir likumsakarīgi, ka visi lietos globālos nosaukumus. 

Un tieši tā piemēram profesījās  kā mūzikas producents, indženieris, vai programmētājs tiešām nav jēga latviskot. 

Galu galā tauta pati arī veido valodu un gaidīt, ka mēs runāsim gluži tā pat kā mūsu senči gadu desmitus atpakaļ citā laikā un vidē ir muļķīgi. 

Līdzīgi, kā sentēvi pārvietojās ar zirgu, kas mums būtu tagad ari jāprārvietojas ar zirgu ? 

Un kurš ir tas laika atskaites punkts, kad valoda bija viss tīrākā un pareizākā ?

Globālisms arī piedod savu pienesumu, nevar gribēt tīru latviešu valodu ja pa lielam tava iespējamā izdzīvošana ir atkarīga no valodām, kas ir globālajā līmenī.",128,0,5.421875
